sep,B,flip_y,seed,E1_err,E2_err,E4_err,E5_err,mu_Se_std
2.0,50,0.2,0,0.033,0.03699999428940409,0.185,0.09620000000000001,0.004644900448171539
2.0,50,0.2,1,0.08700000000000001,0.08799998414752477,0.197,0.1316,0.004682206063989037
2.0,50,0.2,2,0.07800000000000001,0.07899999590881317,0.198,0.126,0.004355575972158935
2.0,50,0.2,3,0.09200000000000001,0.09462283987143383,0.199,0.136,0.004389550336603457
2.0,50,0.2,4,0.04100000000000001,0.0421271276955239,0.196,0.10300000000000001,0.0047684270637382686
2.0,50,0.3,0,0.08199999999999999,0.08700001493736173,0.291,0.1686,0.005054584020855194
2.0,50,0.3,1,0.13899999999999998,0.1398396097098836,0.299,0.20299999999999999,0.004668669366235129
2.0,50,0.3,2,0.125,0.12600488124973314,0.296,0.194,0.005120327512410249
2.0,50,0.3,3,0.10699999999999998,0.10700002306245815,0.299,0.1838,0.004756643637986754
2.0,50,0.3,4,0.087,0.09100020442805878,0.291,0.1704,0.0048387482190947375
2.0,50,0.4,0,0.14800000000000002,0.1529999895157059,0.391,0.24820000000000003,0.005135507472161144
2.0,50,0.4,1,0.6,0.1969999578014723,0.6,0.12239999999999995,0.10791208501514182
2.0,50,0.4,2,0.168,0.17101553964804145,0.395,0.26060000000000005,0.005050563585962688
2.0,50,0.4,3,0.17400000000000002,0.17599772535696173,0.395,0.263,0.0050505322184681385
2.0,50,0.4,4,0.14900000000000002,0.15399674713683548,0.393,0.24780000000000002,0.004989851754060904
